1812165,조세특례제한법 일부개정법률안,박보환의원등 10인,김선동,새누리당
1812178,4대강 사업 중단 및 인공구조물 해체와 하천 생태계 복원을 위한 특별법안,강기갑의원등 13인,김선동,통합진보당
1812189,노동조합 및 노동관계조정법 일부개정법률안,김성태의원등 50인,김선동,새누리당
1812219,형사소송법 일부개정법률안,신상진의원등 26인,김선동,새누리당
1812230,여성농어업인 육성법 일부개정법률안,김춘진의원등 11인,김선동,새누리당
1812237,유통산업발전법 및 대·중소기업 상생협력 촉진에 관한 법률과 무역협정에 관한 특별법안,조경태의원등 20인,김선동,통합진보당
1812246,초·중등교육법 일부개정법률안,김광림의원등 111인,김선동,새누리당
1812248,국어기본법 일부개정법률안,김광림의원등 111인,김선동,새누리당
1812261,지방자치법 일부개정법률안,이정현의원등 10인,김선동,새누리당
1812386,상호저축은행법 일부개정법률안,정옥임의원등 31인,김선동,새누리당
1812520,조세특례제한법 일부개정법률안,이정희의원등 10인,김선동,통합진보당
1812521,소득세법 일부개정법률안,이정희의원등 10인,김선동,통합진보당
1812586,도로교통법 일부개정법률안,김정훈의원등 15인,김선동,새누리당
1812601,공직선거법 일부개정법률안,윤석용의원등 10인,김선동,새누리당
1812680,원주지방환경청의 골프장 사업 사전환경검토와 환경영향평가 부실 협의에 대한 감사요구안,홍희덕의원등 12인,김선동,통합진보당
1812712,2018평창동계올림픽 및 장애인올림픽대회 지원 특별법안,윤석용의원등 25인,김선동,새누리당
1812713,소방시설설치유지 및 안전관리에 관한 법률 일부개정법률안,윤석용의원등 11인,김선동,새누리당
1812728,청소년보호법 일부개정법률안,김영선의원등 14인,김선동,새누리당
1812731,사립학교법 일부개정법률안,박보환의원등 10인,김선동,새누리당
1812732,공직선거법 일부개정법률안,이정희의원등 10인,김선동,통합진보당
1812744,한국녹색과학기술원법안,박희태의원등 166인,김선동,새누리당
1812750,노동조합 및 노동관계조정법 일부개정법률안,정동영의원등 34인,김선동,통합진보당
1812751,경비업법 일부개정법률안,정동영의원등 32인,김선동,통합진보당
1812758,공직자 등의 병역사항 신고 및 공개에 관한 법률 일부개정법률안,윤석용의원등 10인,김선동,새누리당
1812788,수도권정비계획법 일부개정법률안,이학재의원등 19인,김선동,새누리당
1812801,고등교육법 일부개정법률안,최재성의원등 11인,김선동,통합진보당
1812838,지방세특례제한법 일부개정법률안,김재경의원등 10인,김선동,새누리당
1812847,영유아보육법 일부개정법률안,신상진의원등 10인,김선동,새누리당
1812853,공기업의경영구조개선및민영화에관한법률 일부개정법률안,김진애의원등 39인,김선동,통합진보당
1812862,노인복지법 일부개정법률안,김영선의원등 14인,김선동,새누리당
1812867,고용보험법 일부개정법률안,강성천의원등 10인,김선동,새누리당
1812879,지방자치법 일부개정법률안,유성엽의원등 16인,김선동,새누리당
1812897,사립학교교직원 연금법 일부개정법률안,박영아의원등 10인,김선동,새누리당
1812910,전자어음의 발행 및 유통에 관한 법률 일부개정법률안,이정현의원등 10인,김선동,새누리당
1812937,청년고용촉진 특별법 일부개정법률안,남경필의원등 15인,김선동,새누리당
1813010,교육공무원법 일부개정법률안,박보환의원등 10인,김선동,새누리당
1813047,사방사업법 일부개정법률안,조진래의원등 11인,김선동,새누리당
1813079,특수임무수행자 보상에 관한 법률 일부개정법률안,이화수의원등 24인,김선동,새누리당
1813088,명예기부자 등 예우 및 지원에 관한 법률안,김영선의원등 13인,김선동,새누리당
1813108,상속세 및 증여세법 일부개정법률안,이정희의원등 10인,김선동,통합진보당
1813131,택지개발촉진법 일부개정법률안,김태원의원등 16인,김선동,새누리당
1813132,학교보건법 일부개정법률안,김태원의원등 16인,김선동,새누리당
1813149,자연공원법 일부개정법률안,유성엽의원등 11인,김선동,통합진보당
